id,name,slug,batch,status,industry,subindustry,one_liner,website,all_locations,team_size,url
23511,Forcyte Biotechnologies,forcyte-biotechnologies,Winter 2021,Inactive,Healthcare,Healthcare -> Diagnostics,"Discover drugs that control how much cells ""squeeze"" to treat disease",https://forcytebio.com/,"Los Angeles, CA, USA",5,https://www.ycombinator.com/companies/forcyte-biotechnologies
23305,Galaxy,galaxy,Winter 2021,Inactive,B2B,B2B -> Infrastructure,,https://launchpointhq.com,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/galaxy
22673,Gigs Live,gigs-live,Winter 2021,Inactive,Consumer,Consumer,Video publishing and monetization platform for creators and artists,https://gigs.live,"New York City, NY, USA; New York, NY, USA",3,https://www.ycombinator.com/companies/gigs-live
22712,GoBuild (fka Brick),gobuild-fka-brick,Winter 2021,Inactive,Fintech,Fintech -> Credit and Lending,The payments solution for small scale construction. ,https://go.build,"San Francisco, CA, USA; Oakland, CA, USA; Remote",18,https://www.ycombinator.com/companies/gobuild-fka-brick
22565,Gonddo,gonddo,Winter 2021,Inactive,B2B,B2B -> Retail,Wholesale marketplace for independent retailers buy & manage inventory,https://gonddo.com.br/,"São Paulo, SP, Brazil",6,https://www.ycombinator.com/companies/gonddo
23242,HomeBreeze,homebreeze,Winter 2021,Inactive,Consumer,Consumer -> Home and Personal,The fastest and easiest way to make home upgrades,https://www.homebreeze.ai/,"San Francisco, CA, USA",45,https://www.ycombinator.com/companies/homebreeze
22784,Huddlefire,huddlefire,Winter 2021,Inactive,B2B,B2B -> Marketing,Turbocharge customer acquisition through exclusive SaaS partnerships,https://www.huddlefire.com,"San Francisco, CA, USA; Remote",2,https://www.ycombinator.com/companies/huddlefire
22944,Invoid,invoid,Winter 2021,Inactive,B2B,B2B,Create identity verification workflows the way you want,https://www.invoid.co/,"Gurugram, HR, India",15,https://www.ycombinator.com/companies/invoid
22705,JoinSub,joinsub,Winter 2021,Inactive,Fintech,Fintech -> Payments,India's first aggregator and provider of local business subscriptions,https://joinsub.com,"Delhi, DL, India; Palo Alto, CA, USA; Remote",8,https://www.ycombinator.com/companies/joinsub
22823,June,june,Winter 2021,Inactive,B2B,B2B -> Analytics,June is the new way to do product analytics,http://june.so,"San Francisco, CA, USA; Remote",6,https://www.ycombinator.com/companies/june
22709,Krab,krab,Winter 2021,Inactive,Fintech,Fintech -> Credit and Lending,Instant loans for trucking companies in India,https://www.krab.in,"Hyderabad, Telangana, India",9,https://www.ycombinator.com/companies/krab
22846,Lalabox,lalabox,Winter 2021,Inactive,Consumer,Consumer -> Content,Live stream shopping for beauty products,https://lalabox.io,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/lalabox
23085,Launcher Labs,launcher-labs,Winter 2021,Inactive,Consumer,Consumer,"Maker of consumer crypto apps: Launchcaster, Frameboard, Maindrop",http://launchcaster.xyz,"Austin, TX, USA; Remote",4,https://www.ycombinator.com/companies/launcher-labs
22566,Lovd,lovd,Winter 2021,Inactive,Consumer,Consumer,"It's not used, it's Lovd.",http://www.lovd.com,"Los Angeles, CA, USA; New York, NY, USA",4,https://www.ycombinator.com/companies/lovd
23269,Lunatic,lunatic,Winter 2021,Inactive,B2B,"B2B -> Engineering, Product and Design",Operating System for server-side apps,https://lunatic.solutions/,"Vienna, Vienna, Austria; Remote",2,https://www.ycombinator.com/companies/lunatic
22948,MarcoPolo,marcopolo,Winter 2021,Inactive,B2B,B2B -> Operations,Alibaba for Latin America,,"Mexico City, CDMX, Mexico",,https://www.ycombinator.com/companies/marcopolo
23518,MeetAnyway,meetanyway,Winter 2021,Inactive,B2B,B2B -> Operations,We help run engaging online conferences.,https://meetanyway.com,"Stuttgart, BW, Germany; Remote",3,https://www.ycombinator.com/companies/meetanyway
23437,Mezli,mezli,Winter 2021,Inactive,Consumer,Consumer -> Food and Beverage,"Autonomous restaurants that make great, affordable meals.",https://www.mezli.com,"San Francisco, CA, USA; San Mateo, CA, USA",8,https://www.ycombinator.com/companies/mezli
23050,Milk Video,milk-video,Winter 2021,Inactive,B2B,B2B -> Marketing,Create video testimonials with a link,https://milkvideo.com,"New York City, NY, USA; New York, NY, USA",2,https://www.ycombinator.com/companies/milk-video
23521,MindPortal,mindportal,Winter 2021,Inactive,Consumer,Consumer -> Consumer Electronics,Thought-to-Language AI Models,https://www.mindportal.com,"London, England, United Kingdom",10,https://www.ycombinator.com/companies/mindportal
23304,Moonshot Brands,moonshot-brands,Winter 2021,Inactive,Fintech,Fintech -> Asset Management,Buy and grow profitable e-commerce companies selling on Amazon and DTC,http://moonshotbrands.com,"Miami, FL, USA; Toronto, ON, Canada; Washington, DC, USA; Remote",35,https://www.ycombinator.com/companies/moonshot-brands
23202,Moxion Power Co.,moxion-power-co,Winter 2021,Inactive,Industrials,Industrials -> Energy,Mobile Energy Storage Technology,https://www.moxionpower.com/,"San Francisco, CA, USA; Richmond, CA, USA",380,https://www.ycombinator.com/companies/moxion-power-co
23185,Mythia,mythia,Winter 2021,Inactive,Fintech,Fintech,Rewards card for gamers,,"San Francisco, CA, USA; Remote",,https://www.ycombinator.com/companies/mythia
22600,Neverland,neverland,Winter 2021,Inactive,Consumer,Consumer -> Home and Personal,The first online home garden and lawn marketplace ,http://www.enterneverland.com/,"New York City, NY, USA; San Francisco, CA, USA; Remote",2,https://www.ycombinator.com/companies/neverland
23000,Nimbus,nimbus-3,Winter 2021,Inactive,B2B,B2B -> Infrastructure,Nimbus reduces Datadog costs by more than 60% without Manual Effort,https://nimbus.dev,"Seattle, WA, USA",3,https://www.ycombinator.com/companies/nimbus-3
22975,Noble,noble,Winter 2021,Inactive,B2B,B2B -> Finance and Accounting,Risk decisioning platform ,https://benoble.io/,"Tel Aviv-Yafo, Tel Aviv District, Israel",12,https://www.ycombinator.com/companies/noble
22780,Noya,noya,Winter 2021,Inactive,Industrials,Industrials -> Climate,Radically reducing capital costs and build time for direct air capture,https://noya.co,"San Francisco, CA, USA",7,https://www.ycombinator.com/companies/noya
22698,Observa,observa,Winter 2021,Inactive,B2B,B2B -> Security,Catch accidental database exposures before the bad guys,https://www.observa.com,Remote,1,https://www.ycombinator.com/companies/observa
23461,Outfit,outfit,Winter 2021,Inactive,Consumer,Consumer -> Home and Personal,"DIY renovations in a box. Materials, tools, and instructions delivered",https://buildoutfit.com,"New York City, NY, USA; Los Angeles, CA, USA",1,https://www.ycombinator.com/companies/outfit
22672,Pensil,pensil,Winter 2021,Inactive,B2B,"B2B -> Engineering, Product and Design","New-Age White Label Community Platform SDKs and APIs for Games,…",https://pensil.in,"Gurugram, HR, India; HR, India",4,https://www.ycombinator.com/companies/pensil
23041,Platypus,platypus,Winter 2021,Inactive,B2B,B2B,The Distributed Data Operating System,https://www.getplatypus.com,"San Francisco, CA, USA",3,https://www.ycombinator.com/companies/platypus
22652,Playmaker,playmaker,Winter 2021,Inactive,Consumer,Consumer -> Content,Community for fantasy sports players,http://getplaymaker.app,"Copenhagen, Denmark",5,https://www.ycombinator.com/companies/playmaker
23278,Prendea,prendea,Winter 2021,Inactive,Education,Education,Live afterschool classes for Spanish-speaking kids ages 4 to 15.,https://prendea.com,"Barranco, Lima Region, Peru; Remote",5,https://www.ycombinator.com/companies/prendea
22883,Purpose Finance,purpose-finance,Winter 2021,Inactive,Fintech,Fintech -> Banking and Exchange,Accelerating the shift to a more transparent economy ,https://www.purposefinance.com/,"San Francisco, CA, USA",3,https://www.ycombinator.com/companies/purpose-finance
22661,Quadrant Eye,quadrant-eye,Winter 2021,Inactive,Healthcare,Healthcare -> Medical Devices,Breaking new ground in online eyecare. ,https://quadranteye.com,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/quadrant-eye
22701,Queenly,queenly,Winter 2021,Inactive,Consumer,Consumer -> Apparel and Cosmetics,Leading marketplace for formalwear,https://queenly.com/,"San Francisco, CA, USA",13,https://www.ycombinator.com/companies/queenly
22664,SBX Robotics,sbx-robotics,Winter 2021,Inactive,B2B,"B2B -> Engineering, Product and Design",Synthetic data for better vision.,https://www.sbxrobotics.com/,"Toronto, ON, Canada",5,https://www.ycombinator.com/companies/sbx-robotics
22696,SlashAuth,slashauth,Winter 2021,Inactive,B2B,B2B -> Infrastructure,The solution for fine-grained access control in web3,https://www.slashauth.com,"San Francisco, CA, USA",3,https://www.ycombinator.com/companies/slashauth
23084,Taste,taste,Winter 2021,Inactive,Consumer,Consumer -> Food and Beverage,Online marketplace for dinners shipped from great restaurants,https://gettaste.com/,"New York City, NY, USA; New York, NY, USA",2,https://www.ycombinator.com/companies/taste
22704,Triplit,triplit,Winter 2021,Inactive,B2B,"B2B -> Engineering, Product and Design",The best database for app developers,https://www.triplit.dev,Remote,3,https://www.ycombinator.com/companies/triplit
22675,Unfurl,unfurl,Winter 2021,Inactive,Consumer,Consumer -> Food and Beverage,A virtual food hall that delivers,http://unfurlcuisine.com,"San Francisco, CA, USA",20,https://www.ycombinator.com/companies/unfurl
22783,YourQuote,yourquote,Winter 2021,Inactive,Consumer,Consumer -> Content,YourQuote is India's largest writing platform,https://www.yourquote.in,"Bengaluru, KA, India; Remote",9,https://www.ycombinator.com/companies/yourquote
23462,boitas.com,boitas-com,Winter 2021,Inactive,B2B,B2B -> Retail,Largest B2B eCommerce platform for SMBs in Latin America. ,http://www.boitas.com,"Monterrey, N.L., Mexico",35,https://www.ycombinator.com/companies/boitas-com
22773,noHQ,nohq,Winter 2021,Inactive,B2B,B2B -> Human Resources,International contractor and multi country payroll ,https://nohq.com,"New York City, NY, USA; New York, NY, USA; Remote",2,https://www.ycombinator.com/companies/nohq
26253,AiSupervision,aisupervision,Winter 2022,Inactive,Industrials,Industrials -> Manufacturing and Robotics,The operating system for factory production lines,https://www.aisupervision.com,"Mannheim, BW, Germany",13,https://www.ycombinator.com/companies/aisupervision
25723,Aklimate,aklimate,Winter 2022,Inactive,B2B,B2B -> Supply Chain and Logistics,Software for enterprises to track and reduce supply chain emissions,https://www.getaklimate.com/,"London, England, United Kingdom",3,https://www.ycombinator.com/companies/aklimate
26210,Alima,alima,Winter 2022,Inactive,B2B,B2B -> Supply Chain and Logistics,Fresh procurement made easy,https://alima.la,"Mexico City, CDMX, Mexico",10,https://www.ycombinator.com/companies/alima
25757,AntWalk,antwalk,Winter 2022,Inactive,Education,Education,An employee up-skilling platform for fast growing companies,https://www.antwalk.com/,"Bengaluru, KA, India; Remote",50,https://www.ycombinator.com/companies/antwalk
25892,AvairSense,avairsense,Winter 2022,Inactive,Consumer,Consumer -> Consumer Electronics,We go all out to Build the Smartest AI-Enabled Cameras!,https://www.avairsense.com/,"Bengaluru, KA, India",14,https://www.ycombinator.com/companies/avairsense
25569,Bifrost,bifrost,Winter 2022,Inactive,Fintech,Fintech -> Asset Management,Wills and Estate Management for Crypto,https://www.hapi.finance/,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/bifrost
25678,Botin,botin,Winter 2022,Inactive,Fintech,Fintech -> Asset Management,Investment super app for Latin America,https://www.botin.app,"San José, San José Province, Costa Rica; Remote",3,https://www.ycombinator.com/companies/botin
26043,Cashmere,cashmere,Winter 2022,Inactive,Fintech,Fintech -> Asset Management,Crypto wallet for web3 startups,https://cashmere.finance/,"San Francisco, CA, USA",3,https://www.ycombinator.com/companies/cashmere
25404,Castia,castia,Winter 2022,Inactive,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Built Rewards for Latam. Pay Rent and get benefits.,https://www.castia.com,"Bogotá, Bogota, Colombia; Mexico City, CDMX, Mexico",50,https://www.ycombinator.com/companies/castia
25588,Castled.io,castled-io,Winter 2022,Inactive,B2B,B2B -> Marketing,Customer Engagement software on top of BigQuery/Snowflake,https://castled.io/,"Bengaluru, KA, India",8,https://www.ycombinator.com/companies/castled-io
25337,Cherry Recommends,cherry-recommends,Winter 2022,Inactive,B2B,B2B,Promotion management platform,https://cherry.ai/,"Singapore, Singapore; Melbourne, VIC, Australia; Remote",6,https://www.ycombinator.com/companies/cherry-recommends
25343,CoffeeAI,coffeeai,Winter 2022,Inactive,B2B,B2B,"Instant, hyper-personalized, AI-powered outreach messages",https://www.get-coffee.ai,"Auckland, Auckland, New Zealand; Auckland, New Zealand",5,https://www.ycombinator.com/companies/coffeeai
25529,Criya,roomplays,Winter 2022,Inactive,B2B,B2B -> Sales,AI that builds GTM assets in seconds,https://criya.co,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/roomplays
25731,Demo Gorilla,demo-gorilla,Winter 2022,Inactive,B2B,B2B -> Sales,Make all your live SaaS demos impactful: close more ARR faster,https://demogorilla.com/,"San Francisco, CA, USA; Seattle, WA, USA; Remote",2,https://www.ycombinator.com/companies/demo-gorilla
25576,Drivingforce,drivingforce,Winter 2022,Inactive,B2B,B2B -> Supply Chain and Logistics,Rippling for trucking,https://www.drivingforce.co/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/drivingforce
25516,Emigre,emigre,Winter 2022,Inactive,Fintech,Fintech -> Banking and Exchange,Banking in India for Indian expats (NRIs),http://www.emigre.us/,"San Francisco, CA, USA; Palo Alto, CA, USA",2,https://www.ycombinator.com/companies/emigre
25820,Fello,fello,Winter 2022,Inactive,Fintech,Fintech,Grow money and win $1000 every week by saving and playing games,https://fello.in,"Bengaluru, KA, India",24,https://www.ycombinator.com/companies/fello
25712,Finnt,finnt,Winter 2022,Inactive,B2B,B2B -> Finance and Accounting,AI Agents for CFO and Finance teams,https://finnt.com,,4,https://www.ycombinator.com/companies/finnt
26238,Flike,flike,Winter 2022,Inactive,B2B,B2B,Flike's AI crafts sales emails that convert,https://flike.app/,"San Francisco, CA, USA",8,https://www.ycombinator.com/companies/flike
25334,FlowDeploy,flowdeploy,Winter 2022,Inactive,B2B,B2B -> Infrastructure,Bioinformatics pipelines in the cloud,https://flowdeploy.com,"San Francisco, CA, USA; Mountain View, CA, USA; Remote",3,https://www.ycombinator.com/companies/flowdeploy
25644,Kable,kable,Winter 2022,Inactive,B2B,B2B -> Finance and Accounting,Usage-based billing for API companies,https://kable.io,"Los Angeles, CA, USA; Santa Monica, CA, USA; Remote",,https://www.ycombinator.com/companies/kable
25817,Lifecast,lifecast,Winter 2022,Inactive,Consumer,Consumer,"Software to create 3D video for VR, robotics and film.",http://www.lifecastvr.com,"San Francisco, CA, USA; Palo Alto, CA, USA; Remote",2,https://www.ycombinator.com/companies/lifecast
25692,Livedocs,livedocs,Winter 2022,Inactive,B2B,B2B -> Analytics,A New Kind of Notebook for Data Storytelling,https://livedocs.com,"San Francisco, CA, USA; Remote",3,https://www.ycombinator.com/companies/livedocs
25996,Marathon Education,marathon-education,Winter 2022,Inactive,Education,Education,We provide live after-school tutoring to K-12 students in Vietnam,https://www.marathon.edu.vn,"Ho Chi Minh City, Ho Chi Minh City, Vietnam; Ho Chi Minh City, Vietnam; Remote",20,https://www.ycombinator.com/companies/marathon-education
26278,NFTScoring,nftscoring,Winter 2022,Inactive,Consumer,Consumer,The NFT exchange for traders,https://nftscoring.com/,"New York City, NY, USA",8,https://www.ycombinator.com/companies/nftscoring
25921,Nophin,nophin,Winter 2022,Inactive,Fintech,Fintech,AI Deal Screening Analyst for Commercial Real Estate Acquisitions,https://www.nophin.com,"New York City, NY, USA; New York, NY, USA",5,https://www.ycombinator.com/companies/nophin
25086,Northwind,northwind,Winter 2022,Inactive,Healthcare,Healthcare -> Healthcare Services,Tele-dermatology for chronic skin conditions ,https://northwindskin.com,"Los Angeles, CA, USA; Stockholm, Stockholm County, Sweden",6,https://www.ycombinator.com/companies/northwind
25592,Ole,ole,Winter 2022,Inactive,Consumer,Consumer,Fashion shopping with delivery and return on demand,https://www.oleshop.com/,"Tel Aviv-Yafo, Tel Aviv District, Israel",10,https://www.ycombinator.com/companies/ole
25472,Ozone,ozone,Winter 2022,Inactive,Consumer,Consumer,Figma for video,https://ozone.pro,"San Francisco, CA, USA",8,https://www.ycombinator.com/companies/ozone
25357,PeakPath,peakpath,Winter 2022,Inactive,B2B,B2B -> Human Resources,Smartwatch powered coaching to improve teams sustainable performance,https://www.peakpath.com,"Stockholm, Stockholm County, Sweden",9,https://www.ycombinator.com/companies/peakpath
25278,Pelm,pelm,Winter 2022,Inactive,B2B,"B2B -> Engineering, Product and Design",Plaid for utilities,https://www.pelm.com,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/pelm
26243,Phoenix Hydrogen,phoenix-hydrogen,Winter 2022,Inactive,Industrials,Industrials -> Energy,First commodity marketplace for hydrogen.,https://phoenixhydrogen.com/,"San Francisco, CA, USA; Berkeley, CA, USA; Remote",2,https://www.ycombinator.com/companies/phoenix-hydrogen
26042,Pigeon,pigeon-2,Winter 2022,Inactive,Fintech,Fintech,Simplifying loans with your friends & family.,https://www.usepigeon.io,"Miami, FL, USA; Remote",5,https://www.ycombinator.com/companies/pigeon-2
25975,Ploomber,ploomber,Winter 2022,Inactive,B2B,"B2B -> Engineering, Product and Design",Heroku for AI,https://ploomber.io/,"New York City, NY, USA; New York, NY, USA; Remote",7,https://www.ycombinator.com/companies/ploomber
25360,Pursuit,pursuit-2,Winter 2022,Inactive,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Turnkey co-ownership & management of properties,https://www.pursuit-properties.com/,"Denver, CO, USA; Ottawa Hills, OH, USA",4,https://www.ycombinator.com/companies/pursuit-2
26265,Seis,seis,Winter 2022,Inactive,Fintech,Fintech -> Consumer Finance,Banking 100% in Spanish for the 44 million US Spanish speakers,https://www.seis.com,"Salt Lake City, UT, USA; San Francisco, CA, USA",70,https://www.ycombinator.com/companies/seis
25727,"Sendme, Inc",sendme-inc,Winter 2022,Inactive,Consumer,Consumer -> Food and Beverage,On demand provider of meat to households and food businesses,http://www.sendme.ng,"Ibadan, YO, Nigeria",40,https://www.ycombinator.com/companies/sendme-inc
25966,Sendo,sendo,Winter 2022,Inactive,B2B,"B2B -> Engineering, Product and Design",The best SMS/RCS API for startups,https://sendo.dev,"New York City, NY, USA; Remote",1,https://www.ycombinator.com/companies/sendo
25379,Skillza,skillza,Winter 2022,Inactive,Education,Education,Skillza builds simple tools for teachers and schools in MEA,https://www.skillza.co,"Dubai, United Arab Emirates; Cairo, Cairo Governorate, Egypt; Riyadh, Riyadh Province, Saudi Arabia; Remote",20,https://www.ycombinator.com/companies/skillza
25641,Suggestr,suggestr,Winter 2022,Inactive,B2B,B2B,Amazon-level personalization for Shopify merchants,https://suggestr.co,"Singapore, Singapore",2,https://www.ycombinator.com/companies/suggestr
25355,Supertone,supertone,Winter 2022,Inactive,Consumer,Consumer -> Content,Share sounds with other musicians online,https://www.supertone.com,"San Francisco, CA, USA; Remote",3,https://www.ycombinator.com/companies/supertone
25117,Uberduck,uberduck,Winter 2022,Inactive,B2B,B2B -> Marketing,"Fast, professional content creation with AI audio, image, and video.",https://www.uberduck.ai,"Seattle, WA, USA",2,https://www.ycombinator.com/companies/uberduck
25513,Valari,valari,Winter 2022,Inactive,Fintech,Fintech,Embedded finance platform for LatAm.,http://valari.co,"Mexico City, CDMX, Mexico; Remote",3,https://www.ycombinator.com/companies/valari
26206,Vecindario,vecindario,Winter 2022,Inactive,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,We make it easier for real estate to sell properties and mortgages.,https://www.vecindario.com/,"Medellín, Antioquia, Colombia",87,https://www.ycombinator.com/companies/vecindario
25912,Vessel,vessel,Winter 2022,Inactive,B2B,"B2B -> Engineering, Product and Design","Developer-first, native integration platform for GTM tools",https://vessel.dev,"San Francisco, CA, USA; Remote",5,https://www.ycombinator.com/companies/vessel
25515,Whiz,whiz,Winter 2022,Inactive,Fintech,Fintech -> Payments,"Transforming Finances, Maximizing Your Money Potential.",https://whiz.id,"Jakarta, Jakarta, Indonesia",9,https://www.ycombinator.com/companies/whiz
25320,Wingback,wingback,Winter 2022,Inactive,B2B,B2B -> Infrastructure,Wingback provides tools and APIs for SaaS pricing and packaging.,https://www.wingback.com/,"San Francisco, CA, USA; Remote",12,https://www.ycombinator.com/companies/wingback
25967,ngrow.ai,ngrow-ai,Winter 2022,Inactive,B2B,B2B -> Marketing,Low-code SaaS for marketing in push notifications,http://ngrow.ai,"San Francisco, CA, USA",11,https://www.ycombinator.com/companies/ngrow-ai
27672,Blyss,blyss,Winter 2023,Inactive,B2B,B2B -> Security,End-to-end encrypted AI.,https://blyss.dev/,"San Francisco, CA, USA; Remote",2,https://www.ycombinator.com/companies/blyss
27810,Cakework,cakework,Winter 2023,Inactive,B2B,B2B -> Infrastructure,API that adds cloud hosting to any developer platform,https://www.cakework.com,"Seattle, WA, USA",2,https://www.ycombinator.com/companies/cakework
27879,Choppy!,choppy,Winter 2023,Inactive,Consumer,Consumer -> Food and Beverage,FAST FLAVORFUL PROTEIN,http://www.eatchoppy.com,"Los Angeles, CA, USA",2,https://www.ycombinator.com/companies/choppy
28108,CodeParrot AI,codeparrot-ai,Winter 2023,Inactive,B2B,"B2B -> Engineering, Product and Design",Helps Developers build stunning UI Lightning Fast ⚡️,https://codeparrot.ai/,"Bengaluru, KA, India",2,https://www.ycombinator.com/companies/codeparrot-ai
27825,CreatorML,creatorml,Winter 2023,Inactive,B2B,B2B -> Analytics,Foundation Model for Human Attention,https://creatorml.com/,"New York City, NY, USA",6,https://www.ycombinator.com/companies/creatorml
27972,Defer,defer,Winter 2023,Inactive,B2B,"B2B -> Engineering, Product and Design",Zero infrastructure background processing platform.,https://www.defer.run,"Paris, Île-de-France, France",2,https://www.ycombinator.com/companies/defer
27708,Demospace,demospace,Winter 2023,Inactive,B2B,B2B,,https://www.demospace.ai,,2,https://www.ycombinator.com/companies/demospace
27967,Echo,echo,Winter 2023,Inactive,B2B,B2B,Founder-led sales co-pilot for B2B startups.,https://www.echothat.ai/,"Haifa, Haifa District, Israel",3,https://www.ycombinator.com/companies/echo
28119,Fabius,fabius,Winter 2023,Inactive,B2B,B2B -> Sales,AI to improve Sales Calls,https://fabius.io,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/fabius
28371,Fetchr,fetchr,Winter 2023,Inactive,Consumer,Consumer -> Apparel and Cosmetics,The Personal Shopper  in Your Pocket,https://www.fetchr.so,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/fetchr
27818,Gluetrail,gluetrail,Winter 2023,Inactive,B2B,B2B -> Marketing,Create step by step articles with screenshots and videos 10x faster,https://www.gluetrail.com,"Paris, Île-de-France, France; Remote",2,https://www.ycombinator.com/companies/gluetrail
27899,GoodCourse,goodcourse,Winter 2023,Inactive,B2B,B2B,The TikTok style corporate training platform,https://www.goodcourse.co,"London, England, United Kingdom",8,https://www.ycombinator.com/companies/goodcourse
27921,Homeflow,homeflow,Winter 2023,Inactive,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Simplifying insurance for large real estate investors,https://www.homeflow.me/,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/homeflow
27705,Indexical,indexical,Winter 2023,Inactive,B2B,B2B -> Infrastructure,AI-powered data extraction engine,https://indexical.dev/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/indexical
28113,Interlock,interlock,Winter 2023,Inactive,B2B,B2B,We are still in stealth mode.,https://www.tryinterlock.com/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/interlock
27201,Lavo Life Sciences,lavo-life-sciences,Winter 2023,Inactive,Healthcare,Healthcare -> Drug Discovery and Delivery,AI for drug formulation,https://www.lavo.ai/,,3,https://www.ycombinator.com/companies/lavo-life-sciences
27687,Layup,layup,Winter 2023,Inactive,B2B,B2B,Guide your users. Right in your product.,http://www.layuplabs.ai,"New York City, NY, USA",3,https://www.ycombinator.com/companies/layup
28129,Luca,luca,Winter 2023,Inactive,B2B,B2B -> Retail,The Modern Pricing Engine for Retail,https://www.askluca.com/,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/luca
27713,Lynx,lynx,Winter 2023,Inactive,B2B,"B2B -> Engineering, Product and Design",AI platform for investigating and resolving engineering incidents,https://uselynx.ai,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/lynx
27909,Magicflow 𐂂,magicflow,Winter 2023,Inactive,B2B,B2B -> Infrastructure,The Gen AI evaluation and curation platform,https://magicflow.ai,"Tel Aviv-Yafo, Tel Aviv District, Israel",2,https://www.ycombinator.com/companies/magicflow
27424,Mogara,mogara,Winter 2023,Inactive,B2B,B2B -> Finance and Accounting,Automatic software R&D capitalization ,https://mogara.com,"San Francisco, CA, USA; Remote",2,https://www.ycombinator.com/companies/mogara
27831,Neptyne,neptyne,Winter 2023,Inactive,B2B,B2B,The programmable spreadsheet.,https://neptyne.com,"New York City, NY, USA",4,https://www.ycombinator.com/companies/neptyne
27816,OpenSight,opensight,Winter 2023,Inactive,B2B,B2B -> Operations,AI-powered customer support automation for fast-growing companies,https://www.opensight.ai,"San Francisco, CA, USA; Sunnyvale, CA, USA; Remote",3,https://www.ycombinator.com/companies/opensight
27924,OutSail Technologies,outsail-technologies,Winter 2023,Inactive,Industrials,Industrials,"Revolutionary, Modern Wing Sails",https://www.outsailtech.com/,"San Francisco, CA, USA",3,https://www.ycombinator.com/companies/outsail-technologies
27823,Overflux,overflux,Winter 2023,Inactive,B2B,B2B,Streamline EV charger installations for real estate developers,,"Los Angeles, CA, USA",2,https://www.ycombinator.com/companies/overflux
27694,Paperplane,paperplane,Winter 2023,Inactive,Fintech,Fintech -> Credit and Lending,Credit risk management platform for builders' merchants,https://www.paperplane.ai/,"New York City, NY, USA",5,https://www.ycombinator.com/companies/paperplane
27725,Parabolic,parabolic,Winter 2023,Inactive,B2B,B2B,AI assistant for customer support,https://www.growparabolic.com/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/parabolic
28045,Peeba,peeba,Winter 2023,Inactive,B2B,B2B,Risk-free wholesale for retailers across Southeast Asia,http://peeba.com/,"Jakarta, Jakarta, Indonesia",30,https://www.ycombinator.com/companies/peeba
27734,Rubber Ducky Labs,rubber-ducky-labs,Winter 2023,Inactive,B2B,"B2B -> Engineering, Product and Design",AI Powered Product Discovery,https://www.rubberduckylabs.io/,"San Francisco, CA, USA; Remote",2,https://www.ycombinator.com/companies/rubber-ducky-labs
28368,Second,second,Winter 2023,Inactive,B2B,B2B,AI-Native Enterprise Codebase Maintenance,https://www.second.dev,,3,https://www.ycombinator.com/companies/second
27942,SensorSurf,sensorsurf,Winter 2023,Inactive,B2B,"B2B -> Engineering, Product and Design",Resolve PR check failures instantly with AI,https://www.technician.dev,"San Francisco, CA, USA",1,https://www.ycombinator.com/companies/sensorsurf
28221,Serial,serial,Winter 2023,Inactive,B2B,"B2B -> Engineering, Product and Design",Root cause manufacturing issues in seconds,https://www.serial.io/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/serial
28082,Sorted,sorted,Winter 2023,Inactive,B2B,B2B -> Operations,Instant SaaS management,https://sorted-lp.webflow.io/,"Copenhagen, Denmark; Remote",2,https://www.ycombinator.com/companies/sorted
27684,Struct,struct,Winter 2023,Inactive,B2B,B2B,Multi-lingual AI Voice Agents,https://struct.app,Remote,3,https://www.ycombinator.com/companies/struct
28078,Turntable,turntable,Winter 2023,Inactive,B2B,B2B -> Analytics,AI-native operating system for analytics teams,https://www.turntable.so,"New York City, NY, USA",3,https://www.ycombinator.com/companies/turntable
28372,Upfront,upfront,Winter 2023,Inactive,Consumer,Consumer -> Home and Personal,A personal assistant for every homeowner,https://tryupfront.com,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/upfront
28415,moonrepo,moonrepo,Winter 2023,Inactive,B2B,B2B -> Productivity,Open source build tool for monorepos and large codebases,https://moonrepo.dev,"Portland, OR, USA; Remote",2,https://www.ycombinator.com/companies/moonrepo
